Local time,Open,High,Low,Close,Volume
11.06.2025 14:00:00.000 GMT+0900,195.541,195.792,195.395,195.749,24696.35
11.06.2025 18:00:00.000 GMT+0900,195.752,196.242,195.532,195.653,39307.13
11.06.2025 22:00:00.000 GMT+0900,195.649,196.232,195.563,195.947,45349.36
12.06.2025 02:00:00.000 GMT+0900,195.945,196.077,195.615,195.833,24388.28
12.06.2025 06:00:00.000 GMT+0900,195.588,195.806,195.522,195.654,22007.94
12.06.2025 10:00:00.000 GMT+0900,195.657,195.694,195.355,195.505,27883.5
12.06.2025 14:00:00.000 GMT+0900,195.509,195.546,194.711,195.07,41420.04
12.06.2025 18:00:00.000 GMT+0900,195.072,195.275,194.812,195.016,44866.53
12.06.2025 22:00:00.000 GMT+0900,195.013,195.519,194.883,195.184,47631.83
13.06.2025 02:00:00.000 GMT+0900,195.183,195.455,195.051,195.277,15829.22
13.06.2025 06:00:00.000 GMT+0900,195.289,195.428,193.753,194.093,40586.97
13.06.2025 10:00:00.000 GMT+0900,194.099,194.67,193.781,194.413,48891.69
13.06.2025 14:00:00.000 GMT+0900,194.414,195.092,194.133,194.969,44392.62
13.06.2025 18:00:00.000 GMT+0900,194.964,195.43,194.932,195.287,45219.29
13.06.2025 22:00:00.000 GMT+0900,195.288,195.972,195.001,195.808,47009.79
14.06.2025 02:00:00.000 GMT+0900,195.804,195.804,195.058,195.573,31980.03
14.06.2025 06:00:00.000 GMT+0900,195.573,195.573,195.573,195.573,0.0
14.06.2025 10:00:00.000 GMT+0900,195.573,195.573,195.573,195.573,0.0
14.06.2025 14:00:00.000 GMT+0900,195.573,195.573,195.573,195.573,0.0
14.06.2025 18:00:00.000 GMT+0900,195.573,195.573,195.573,195.573,0.0
14.06.2025 22:00:00.000 GMT+0900,195.573,195.573,195.573,195.573,0.0
15.06.2025 02:00:00.000 GMT+0900,195.573,195.573,195.573,195.573,0.0
15.06.2025 06:00:00.000 GMT+0900,195.573,195.573,195.573,195.573,0.0
15.06.2025 10:00:00.000 GMT+0900,195.573,195.573,195.573,195.573,0.0
15.06.2025 14:00:00.000 GMT+0900,195.573,195.573,195.573,195.573,0.0
15.06.2025 18:00:00.000 GMT+0900,195.573,195.573,195.573,195.573,0.0
15.06.2025 22:00:00.000 GMT+0900,195.573,195.573,195.573,195.573,0.0
16.06.2025 02:00:00.000 GMT+0900,195.573,195.573,195.573,195.573,0.0
16.06.2025 06:00:00.000 GMT+0900,195.106,196.057,194.912,195.603,23046.1
16.06.2025 10:00:00.000 GMT+0900,195.614,195.704,195.409,195.484,23214.0
16.06.2025 14:00:00.000 GMT+0900,195.483,196.171,195.397,195.887,34031.17
16.06.2025 18:00:00.000 GMT+0900,195.898,195.998,195.55,195.717,27428.71
16.06.2025 22:00:00.000 GMT+0900,195.724,196.221,195.575,196.196,48130.12
17.06.2025 02:00:00.000 GMT+0900,196.195,196.684,196.143,196.503,16145.04
17.06.2025 06:00:00.000 GMT+0900,196.21,196.844,196.209,196.801,20648.95
17.06.2025 10:00:00.000 GMT+0900,196.801,196.801,196.048,196.244,31567.05
17.06.2025 14:00:00.000 GMT+0900,196.245,196.624,195.959,196.314,33635.83
17.06.2025 18:00:00.000 GMT+0900,196.312,196.483,195.836,196.246,33652.53
17.06.2025 22:00:00.000 GMT+0900,196.24,196.362,195.506,195.63,45697.66
18.06.2025 02:00:00.000 GMT+0900,195.629,195.691,194.903,195.04,31458.61
18.06.2025 06:00:00.000 GMT+0900,194.829,195.341,194.776,195.173,19012.69
18.06.2025 10:00:00.000 GMT+0900,195.174,195.222,194.845,194.951,20758.35
18.06.2025 14:00:00.000 GMT+0900,194.953,195.33,194.769,195.014,31492.04
18.06.2025 18:00:00.000 GMT+0900,195.014,195.241,194.612,194.831,29413.44
18.06.2025 22:00:00.000 GMT+0900,194.834,195.076,194.526,194.684,42510.61
19.06.2025 02:00:00.000 GMT+0900,194.685,194.827,194.328,194.742,56869.11
19.06.2025 06:00:00.000 GMT+0900,194.648,194.8,194.244,194.357,18273.17
19.06.2025 10:00:00.000 GMT+0900,194.357,194.559,194.008,194.5,25013.73
19.06.2025 14:00:00.000 GMT+0900,194.5,195.079,194.339,195.071,35248.63
19.06.2025 18:00:00.000 GMT+0900,195.071,195.952,194.993,195.619,33323.71
19.06.2025 22:00:00.000 GMT+0900,195.619,195.732,195.197,195.614,25171.18
20.06.2025 02:00:00.000 GMT+0900,195.616,195.906,195.572,195.873,12627.4
20.06.2025 06:00:00.000 GMT+0900,195.592,196.022,195.571,195.91,18796.1
20.06.2025 10:00:00.000 GMT+0900,195.909,196.212,195.796,196.151,22134.5
20.06.2025 14:00:00.000 GMT+0900,196.153,196.324,195.69,196.058,27832.47
20.06.2025 18:00:00.000 GMT+0900,196.056,196.594,195.914,196.563,28074.36
20.06.2025 22:00:00.000 GMT+0900,196.563,196.702,196.24,196.451,37532.32
21.06.2025 02:00:00.000 GMT+0900,196.451,196.643,196.376,196.424,18876.18
21.06.2025 06:00:00.000 GMT+0900,196.424,196.424,196.424,196.424,0.0
21.06.2025 10:00:00.000 GMT+0900,196.424,196.424,196.424,196.424,0.0
21.06.2025 14:00:00.000 GMT+0900,196.424,196.424,196.424,196.424,0.0
21.06.2025 18:00:00.000 GMT+0900,196.424,196.424,196.424,196.424,0.0
21.06.2025 22:00:00.000 GMT+0900,196.424,196.424,196.424,196.424,0.0
22.06.2025 02:00:00.000 GMT+0900,196.424,196.424,196.424,196.424,0.0
22.06.2025 06:00:00.000 GMT+0900,196.424,196.424,196.424,196.424,0.0
22.06.2025 10:00:00.000 GMT+0900,196.424,196.424,196.424,196.424,0.0
22.06.2025 14:00:00.000 GMT+0900,196.424,196.424,196.424,196.424,0.0
22.06.2025 18:00:00.000 GMT+0900,196.424,196.424,196.424,196.424,0.0
22.06.2025 22:00:00.000 GMT+0900,196.424,196.424,196.424,196.424,0.0
23.06.2025 02:00:00.000 GMT+0900,196.424,196.424,196.424,196.424,0.0
23.06.2025 06:00:00.000 GMT+0900,196.488,196.714,196.125,196.563,24752.28
23.06.2025 10:00:00.000 GMT+0900,196.565,197.21,196.512,197.096,31298.56
23.06.2025 14:00:00.000 GMT+0900,197.098,198.196,197.098,198.003,39340.44
23.06.2025 18:00:00.000 GMT+0900,198.004,198.089,197.246,197.411,41614.07
23.06.2025 22:00:00.000 GMT+0900,197.409,197.834,197.3,197.47,62856.02
24.06.2025 02:00:00.000 GMT+0900,197.473,197.843,197.441,197.622,32288.28
24.06.2025 06:00:00.000 GMT+0900,197.387,197.67,197.24,197.265,31685.45
24.06.2025 10:00:00.000 GMT+0900,197.265,197.376,197.019,197.256,27435.51
24.06.2025 14:00:00.000 GMT+0900,197.257,197.389,196.938,197.329,45672.49
24.06.2025 18:00:00.000 GMT+0900,197.333,197.579,197.146,197.194,33362.72
24.06.2025 22:00:00.000 GMT+0900,197.192,197.361,196.959,197.158,50184.75
25.06.2025 02:00:00.000 GMT+0900,197.157,197.364,197.094,197.279,17463.39
25.06.2025 06:00:00.000 GMT+0900,197.162,197.485,196.955,197.29,16635.97
25.06.2025 10:00:00.000 GMT+0900,197.288,197.378,197.039,197.346,21874.23
25.06.2025 14:00:00.000 GMT+0900,197.348,198.201,197.348,198.156,27841.59
25.06.2025 18:00:00.000 GMT+0900,198.154,198.404,198.048,198.318,25553.68
25.06.2025 22:00:00.000 GMT+0900,198.32,198.569,198.25,198.398,32823.8
26.06.2025 02:00:00.000 GMT+0900,198.402,198.574,198.264,198.435,19166.37
26.06.2025 06:00:00.000 GMT+0900,198.185,198.479,198.049,198.072,15417.15
26.06.2025 10:00:00.000 GMT+0900,198.07,198.592,198.006,198.354,27993.64
26.06.2025 14:00:00.000 GMT+0900,198.354,198.504,197.706,197.887,41500.12
26.06.2025 18:00:00.000 GMT+0900,197.886,198.11,197.751,197.956,39608.16
26.06.2025 22:00:00.000 GMT+0900,197.965,198.532,197.923,198.406,50767.2
27.06.2025 02:00:00.000 GMT+0900,198.403,198.45,198.165,198.203,19439.49
27.06.2025 06:00:00.000 GMT+0900,198.127,198.801,197.912,198.607,17348.58
27.06.2025 10:00:00.000 GMT+0900,198.61,198.673,198.133,198.345,26093.13
27.06.2025 14:00:00.000 GMT+0900,198.348,198.581,198.102,198.474,30179.46
27.06.2025 18:00:00.000 GMT+0900,198.475,198.641,198.303,198.471,34879.17
27.06.2025 22:00:00.000 GMT+0900,198.472,198.744,198.193,198.265,43296.77
28.06.2025 02:00:00.000 GMT+0900,198.265,198.467,198.002,198.416,30214.44
28.06.2025 06:00:00.000 GMT+0900,198.416,198.416,198.416,198.416,0.0
28.06.2025 10:00:00.000 GMT+0900,198.416,198.416,198.416,198.416,0.0
28.06.2025 14:00:00.000 GMT+0900,198.416,198.416,198.416,198.416,0.0
28.06.2025 18:00:00.000 GMT+0900,198.416,198.416,198.416,198.416,0.0
28.06.2025 22:00:00.000 GMT+0900,198.416,198.416,198.416,198.416,0.0
29.06.2025 02:00:00.000 GMT+0900,198.416,198.416,198.416,198.416,0.0
29.06.2025 06:00:00.000 GMT+0900,198.416,198.416,198.416,198.416,0.0
29.06.2025 10:00:00.000 GMT+0900,198.416,198.416,198.416,198.416,0.0
29.06.2025 14:00:00.000 GMT+0900,198.416,198.416,198.416,198.416,0.0
29.06.2025 18:00:00.000 GMT+0900,198.416,198.416,198.416,198.416,0.0
29.06.2025 22:00:00.000 GMT+0900,198.416,198.416,198.416,198.416,0.0
30.06.2025 02:00:00.000 GMT+0900,198.416,198.416,198.416,198.416,0.0
30.06.2025 06:00:00.000 GMT+0900,197.655,198.455,197.655,198.322,18082.41
30.06.2025 10:00:00.000 GMT+0900,198.322,198.362,197.568,197.623,23929.24
30.06.2025 14:00:00.000 GMT+0900,197.623,197.694,197.207,197.425,33706.38
30.06.2025 18:00:00.000 GMT+0900,197.424,197.87,197.372,197.812,23884.62
30.06.2025 22:00:00.000 GMT+0900,197.811,198.005,197.44,197.784,48109.32
01.07.2025 02:00:00.000 GMT+0900,197.787,197.869,197.587,197.782,21542.49
01.07.2025 06:00:00.000 GMT+0900,197.54,197.759,197.231,197.265,14909.58
01.07.2025 10:00:00.000 GMT+0900,197.262,197.753,197.183,197.521,23097.79
01.07.2025 14:00:00.000 GMT+0900,197.523,197.53,196.786,197.009,36161.94
01.07.2025 18:00:00.000 GMT+0900,197.01,197.049,196.274,196.589,33671.07
01.07.2025 22:00:00.000 GMT+0900,196.59,197.291,196.405,197.206,52435.64
02.07.2025 02:00:00.000 GMT+0900,197.21,197.55,197.103,197.111,22782.62
02.07.2025 06:00:00.000 GMT+0900,197.06,197.462,196.991,197.249,13097.25
02.07.2025 10:00:00.000 GMT+0900,197.244,197.427,197.191,197.294,21817.98
02.07.2025 14:00:00.000 GMT+0900,197.295,197.545,197.036,197.202,28555.78
02.07.2025 18:00:00.000 GMT+0900,197.202,197.52,195.47,195.773,45368.45
02.07.2025 22:00:00.000 GMT+0900,195.771,195.985,195.357,195.921,48724.5
03.07.2025 02:00:00.000 GMT+0900,195.925,196.016,195.735,195.849,17968.68
03.07.2025 06:00:00.000 GMT+0900,195.728,196.257,195.688,195.95,14942.79
03.07.2025 10:00:00.000 GMT+0900,195.951,196.103,195.829,196.032,18488.67
03.07.2025 14:00:00.000 GMT+0900,196.036,196.703,195.997,196.587,27368.84
03.07.2025 18:00:00.000 GMT+0900,196.592,197.437,196.238,197.421,37920.91
03.07.2025 22:00:00.000 GMT+0900,197.418,198.102,197.383,197.998,54268.54
04.07.2025 02:00:00.000 GMT+0900,197.997,198.033,197.821,197.864,7825.42
04.07.2025 06:00:00.000 GMT+0900,197.847,197.894,197.467,197.568,13021.8
04.07.2025 10:00:00.000 GMT+0900,197.571,197.653,197.276,197.404,21009.09
04.07.2025 14:00:00.000 GMT+0900,197.407,197.519,197.127,197.222,25928.67
04.07.2025 18:00:00.000 GMT+0900,197.221,197.247,196.897,196.92,18500.92
04.07.2025 22:00:00.000 GMT+0900,196.922,197.257,196.918,197.19,18184.68
05.07.2025 02:00:00.000 GMT+0900,197.193,197.396,196.998,197.004,113359.88
05.07.2025 06:00:00.000 GMT+0900,197.004,197.004,197.004,197.004,0.0
05.07.2025 10:00:00.000 GMT+0900,197.004,197.004,197.004,197.004,0.0
05.07.2025 14:00:00.000 GMT+0900,197.004,197.004,197.004,197.004,0.0
05.07.2025 18:00:00.000 GMT+0900,197.004,197.004,197.004,197.004,0.0
05.07.2025 22:00:00.000 GMT+0900,197.004,197.004,197.004,197.004,0.0
06.07.2025 02:00:00.000 GMT+0900,197.004,197.004,197.004,197.004,0.0
06.07.2025 06:00:00.000 GMT+0900,197.004,197.004,197.004,197.004,0.0
06.07.2025 10:00:00.000 GMT+0900,197.004,197.004,197.004,197.004,0.0
06.07.2025 14:00:00.000 GMT+0900,197.004,197.004,197.004,197.004,0.0
06.07.2025 18:00:00.000 GMT+0900,197.004,197.004,197.004,197.004,0.0
06.07.2025 22:00:00.000 GMT+0900,197.004,197.004,197.004,197.004,0.0
07.07.2025 02:00:00.000 GMT+0900,197.004,197.004,197.004,197.004,0.0
07.07.2025 06:00:00.000 GMT+0900,197.301,197.419,196.924,196.995,14332.92
07.07.2025 10:00:00.000 GMT+0900,196.995,197.455,196.777,197.418,23227.56
07.07.2025 14:00:00.000 GMT+0900,197.417,197.6,197.183,197.365,31301.84
07.07.2025 18:00:00.000 GMT+0900,197.365,198.31,197.297,198.25,24696.36
07.07.2025 22:00:00.000 GMT+0900,198.25,199.001,198.225,198.642,35577.79
08.07.2025 02:00:00.000 GMT+0900,198.642,198.985,198.557,198.648,26114.9
08.07.2025 06:00:00.000 GMT+0900,198.517,199.23,198.507,199.186,20041.74
08.07.2025 10:00:00.000 GMT+0900,199.192,199.465,198.888,199.011,28374.69
08.07.2025 14:00:00.000 GMT+0900,199.011,199.429,198.969,198.994,30793.71
08.07.2025 18:00:00.000 GMT+0900,198.996,199.124,198.686,199.119,27882.0
08.07.2025 22:00:00.000 GMT+0900,199.116,199.316,198.669,199.254,44028.42
09.07.2025 02:00:00.000 GMT+0900,199.253,199.431,199.116,199.187,23218.11
09.07.2025 06:00:00.000 GMT+0900,199.041,199.545,198.838,199.426,16095.1
09.07.2025 10:00:00.000 GMT+0900,199.426,199.797,199.329,199.754,26536.08
09.07.2025 14:00:00.000 GMT+0900,199.755,199.823,199.362,199.496,27419.76
09.07.2025 18:00:00.000 GMT+0900,199.497,199.518,199.127,199.336,27370.17
09.07.2025 22:00:00.000 GMT+0900,199.336,199.398,198.758,198.881,36446.88
10.07.2025 02:00:00.000 GMT+0900,198.882,199.075,198.73,198.758,19690.76
10.07.2025 06:00:00.000 GMT+0900,198.714,198.83,198.374,198.445,18119.46
10.07.2025 10:00:00.000 GMT+0900,198.451,199.115,198.386,198.924,22025.73
10.07.2025 14:00:00.000 GMT+0900,198.923,199.251,198.843,199.122,27065.31
10.07.2025 18:00:00.000 GMT+0900,199.125,199.195,198.389,198.569,26308.5
10.07.2025 22:00:00.000 GMT+0900,198.565,198.82,198.474,198.66,42128.82
11.07.2025 02:00:00.000 GMT+0900,198.657,198.659,198.457,198.575,17735.37
11.07.2025 06:00:00.000 GMT+0900,198.4,198.788,198.229,198.651,24015.51
11.07.2025 10:00:00.000 GMT+0900,198.651,199.441,198.622,199.38,29877.29
11.07.2025 14:00:00.000 GMT+0900,199.38,199.42,198.679,198.943,30486.51
11.07.2025 18:00:00.000 GMT+0900,198.945,199.239,198.233,198.468,29749.44
11.07.2025 22:00:00.000 GMT+0900,198.466,199.161,198.429,199.038,40832.1
12.07.2025 02:00:00.000 GMT+0900,199.042,199.239,198.786,198.812,20038.26
12.07.2025 06:00:00.000 GMT+0900,198.812,198.812,198.812,198.812,0.0
12.07.2025 10:00:00.000 GMT+0900,198.812,198.812,198.812,198.812,0.0
12.07.2025 14:00:00.000 GMT+0900,198.812,198.812,198.812,198.812,0.0
12.07.2025 18:00:00.000 GMT+0900,198.812,198.812,198.812,198.812,0.0
12.07.2025 22:00:00.000 GMT+0900,198.812,198.812,198.812,198.812,0.0
13.07.2025 02:00:00.000 GMT+0900,198.812,198.812,198.812,198.812,0.0
13.07.2025 06:00:00.000 GMT+0900,198.812,198.812,198.812,198.812,0.0
13.07.2025 10:00:00.000 GMT+0900,198.812,198.812,198.812,198.812,0.0
13.07.2025 14:00:00.000 GMT+0900,198.812,198.812,198.812,198.812,0.0
13.07.2025 18:00:00.000 GMT+0900,198.812,198.812,198.812,198.812,0.0
13.07.2025 22:00:00.000 GMT+0900,198.812,198.812,198.812,198.812,0.0
14.07.2025 02:00:00.000 GMT+0900,198.812,198.812,198.812,198.812,0.0
14.07.2025 06:00:00.000 GMT+0900,198.437,198.98,198.319,198.362,19634.55
14.07.2025 10:00:00.000 GMT+0900,198.361,198.702,198.258,198.6,26909.15
14.07.2025 14:00:00.000 GMT+0900,198.599,198.746,198.097,198.513,30098.17
14.07.2025 18:00:00.000 GMT+0900,198.512,198.789,198.4,198.641,24478.8
14.07.2025 22:00:00.000 GMT+0900,198.641,198.72,198.25,198.453,37817.61
15.07.2025 02:00:00.000 GMT+0900,198.456,198.519,198.278,198.278,15250.44
15.07.2025 06:00:00.000 GMT+0900,198.27,198.533,198.164,198.284,15131.59
15.07.2025 10:00:00.000 GMT+0900,198.285,198.58,198.201,198.334,16855.89
15.07.2025 14:00:00.000 GMT+0900,198.336,198.755,198.28,198.56,23248.78
15.07.2025 18:00:00.000 GMT+0900,198.558,199.084,198.509,198.885,31213.51
15.07.2025 22:00:00.000 GMT+0900,198.882,199.521,198.834,199.32,56558.03
16.07.2025 02:00:00.000 GMT+0900,199.319,199.396,199.167,199.195,17456.28
16.07.2025 06:00:00.000 GMT+0900,199.102,199.571,199.101,199.523,11722.11
16.07.2025 10:00:00.000 GMT+0900,199.523,199.733,199.284,199.505,20325.57
16.07.2025 14:00:00.000 GMT+0900,199.506,199.653,199.244,199.305,28711.7
16.07.2025 18:00:00.000 GMT+0900,199.309,199.404,198.939,199.153,28443.99
16.07.2025 22:00:00.000 GMT+0900,199.151,199.205,197.934,198.697,95845.68
17.07.2025 02:00:00.000 GMT+0900,198.701,198.717,198.108,198.435,32194.78
17.07.2025 06:00:00.000 GMT+0900,198.436,198.859,198.153,198.822,13588.54
17.07.2025 10:00:00.000 GMT+0900,198.826,199.023,198.682,198.809,23206.77
17.07.2025 14:00:00.000 GMT+0900,198.811,199.289,198.69,199.253,35064.95
17.07.2025 18:00:00.000 GMT+0900,199.254,199.546,199.101,199.287,31460.97
17.07.2025 22:00:00.000 GMT+0900,199.285,199.324,198.972,199.159,39312.1
18.07.2025 02:00:00.000 GMT+0900,199.157,199.481,199.134,199.353,14241.86
18.07.2025 06:00:00.000 GMT+0900,199.155,199.596,199.1,199.563,12671.34
18.07.2025 10:00:00.000 GMT+0900,199.567,199.698,199.385,199.568,19710.87
18.07.2025 14:00:00.000 GMT+0900,199.574,199.97,199.493,199.655,22066.79
18.07.2025 18:00:00.000 GMT+0900,199.656,199.905,199.586,199.652,21009.71
18.07.2025 22:00:00.000 GMT+0900,199.651,199.787,199.458,199.517,33183.76
19.07.2025 02:00:00.000 GMT+0900,199.517,199.623,199.462,199.49,14121.75
19.07.2025 06:00:00.000 GMT+0900,199.49,199.49,199.49,199.49,0.0
19.07.2025 10:00:00.000 GMT+0900,199.49,199.49,199.49,199.49,0.0
19.07.2025 14:00:00.000 GMT+0900,199.49,199.49,199.49,199.49,0.0
19.07.2025 18:00:00.000 GMT+0900,199.49,199.49,199.49,199.49,0.0
19.07.2025 22:00:00.000 GMT+0900,199.49,199.49,199.49,199.49,0.0
20.07.2025 02:00:00.000 GMT+0900,199.49,199.49,199.49,199.49,0.0
20.07.2025 06:00:00.000 GMT+0900,199.49,199.49,199.49,199.49,0.0
20.07.2025 10:00:00.000 GMT+0900,199.49,199.49,199.49,199.49,0.0
20.07.2025 14:00:00.000 GMT+0900,199.49,199.49,199.49,199.49,0.0
20.07.2025 18:00:00.000 GMT+0900,199.49,199.49,199.49,199.49,0.0
20.07.2025 22:00:00.000 GMT+0900,199.49,199.49,199.49,199.49,0.0
21.07.2025 02:00:00.000 GMT+0900,199.49,199.49,199.49,199.49,0.0
21.07.2025 06:00:00.000 GMT+0900,198.419,199.41,198.419,198.89,17838.97
21.07.2025 10:00:00.000 GMT+0900,198.89,199.236,198.89,199.186,13735.85
21.07.2025 14:00:00.000 GMT+0900,199.187,199.232,198.558,198.945,25736.64
21.07.2025 18:00:00.000 GMT+0900,198.948,199.086,198.578,198.814,27133.39
21.07.2025 22:00:00.000 GMT+0900,198.814,198.985,198.519,198.582,31354.45
22.07.2025 02:00:00.000 GMT+0900,198.582,198.848,198.536,198.777,13695.77
22.07.2025 06:00:00.000 GMT+0900,198.594,199.112,198.402,198.853,10623.03
22.07.2025 10:00:00.000 GMT+0900,198.853,199.018,198.743,198.966,15685.32
22.07.2025 14:00:00.000 GMT+0900,198.956,199.289,198.794,199.121,22471.96
22.07.2025 18:00:00.000 GMT+0900,199.122,199.125,197.843,197.902,24362.9
22.07.2025 22:00:00.000 GMT+0900,197.9,198.137,197.427,198.104,42939.83
23.07.2025 02:00:00.000 GMT+0900,198.108,198.503,198.1,198.409,13166.64
23.07.2025 06:00:00.000 GMT+0900,198.084,198.664,197.744,198.075,23697.22
23.07.2025 10:00:00.000 GMT+0900,198.079,198.998,198.012,198.774,34145.85
23.07.2025 14:00:00.000 GMT+0900,198.767,199.083,198.375,198.782,33930.93
23.07.2025 18:00:00.000 GMT+0900,198.781,198.799,197.867,198.324,27519.06
23.07.2025 22:00:00.000 GMT+0900,198.32,198.91,198.238,198.779,45424.78
24.07.2025 02:00:00.000 GMT+0900,198.781,199.028,198.659,198.901,20009.51
24.07.2025 06:00:00.000 GMT+0900,198.728,199.008,198.586,198.76,15930.93
24.07.2025 10:00:00.000 GMT+0900,198.759,198.764,198.128,198.279,28537.83
24.07.2025 14:00:00.000 GMT+0900,198.283,198.624,198.209,198.477,33789.94
24.07.2025 18:00:00.000 GMT+0900,198.478,198.714,198.374,198.691,28116.87
24.07.2025 22:00:00.000 GMT+0900,198.693,198.845,198.282,198.477,50396.45
25.07.2025 02:00:00.000 GMT+0900,198.473,198.601,198.393,198.561,20131.46
25.07.2025 06:00:00.000 GMT+0900,198.447,198.962,198.444,198.832,16557.41
25.07.2025 10:00:00.000 GMT+0900,198.834,199.052,198.466,198.5,24040.49
25.07.2025 14:00:00.000 GMT+0900,198.5,199.07,198.125,198.918,38566.03
25.07.2025 18:00:00.000 GMT+0900,198.918,199.077,198.524,198.616,27864.45
25.07.2025 22:00:00.000 GMT+0900,198.614,198.621,198.203,198.296,46681.03
26.07.2025 02:00:00.000 GMT+0900,198.296,198.448,198.206,198.357,13386.57
26.07.2025 06:00:00.000 GMT+0900,198.357,198.357,198.357,198.357,0.0
26.07.2025 10:00:00.000 GMT+0900,198.357,198.357,198.357,198.357,0.0
26.07.2025 14:00:00.000 GMT+0900,198.357,198.357,198.357,198.357,0.0
26.07.2025 18:00:00.000 GMT+0900,198.357,198.357,198.357,198.357,0.0
26.07.2025 22:00:00.000 GMT+0900,198.357,198.357,198.357,198.357,0.0
27.07.2025 02:00:00.000 GMT+0900,198.357,198.357,198.357,198.357,0.0
27.07.2025 06:00:00.000 GMT+0900,198.357,198.357,198.357,198.357,0.0
27.07.2025 10:00:00.000 GMT+0900,198.357,198.357,198.357,198.357,0.0
27.07.2025 14:00:00.000 GMT+0900,198.357,198.357,198.357,198.357,0.0
27.07.2025 18:00:00.000 GMT+0900,198.357,198.357,198.357,198.357,0.0
27.07.2025 22:00:00.000 GMT+0900,198.357,198.357,198.357,198.357,0.0
28.07.2025 02:00:00.000 GMT+0900,198.357,198.357,198.357,198.357,0.0
28.07.2025 06:00:00.000 GMT+0900,198.275,198.729,198.254,198.44,20624.46
28.07.2025 10:00:00.000 GMT+0900,198.44,198.827,198.407,198.508,24384.31
28.07.2025 14:00:00.000 GMT+0900,198.509,199.027,198.412,198.995,36648.47
28.07.2025 18:00:00.000 GMT+0900,198.994,199.209,198.814,198.944,34502.29
28.07.2025 22:00:00.000 GMT+0900,198.941,199.009,198.613,198.65,35613.92
29.07.2025 02:00:00.000 GMT+0900,198.649,198.671,198.314,198.35,14241.58
29.07.2025 06:00:00.000 GMT+0900,198.228,198.516,198.175,198.42,12347.66
29.07.2025 10:00:00.000 GMT+0900,198.421,198.452,197.881,198.034,23978.91
29.07.2025 14:00:00.000 GMT+0900,198.034,198.213,197.726,198.189,35265.98
29.07.2025 18:00:00.000 GMT+0900,198.191,198.458,197.981,198.005,31764.87
29.07.2025 22:00:00.000 GMT+0900,198.005,198.256,197.753,198.153,42471.88
30.07.2025 02:00:00.000 GMT+0900,198.156,198.378,198.018,198.151,20546.08
30.07.2025 06:00:00.000 GMT+0900,197.984,198.314,197.856,197.882,12406.41
30.07.2025 10:00:00.000 GMT+0900,197.882,197.954,197.585,197.793,25632.99
30.07.2025 14:00:00.000 GMT+0900,197.795,197.897,197.441,197.78,29667.6
30.07.2025 18:00:00.000 GMT+0900,197.783,198.421,197.761,198.101,36834.88
30.07.2025 22:00:00.000 GMT+0900,198.102,198.19,197.784,197.807,43067.18
31.07.2025 02:00:00.000 GMT+0900,197.804,198.011,197.609,197.829,56624.1
31.07.2025 06:00:00.000 GMT+0900,197.659,197.984,197.657,197.843,13943.46
31.07.2025 10:00:00.000 GMT+0900,197.842,197.847,196.96,197.553,29611.8
31.07.2025 14:00:00.000 GMT+0900,197.552,198.372,197.296,198.257,41375.06
31.07.2025 18:00:00.000 GMT+0900,198.259,198.588,198.101,198.494,38848.11
31.07.2025 22:00:00.000 GMT+0900,198.495,199.514,198.36,199.243,53087.43
01.08.2025 02:00:00.000 GMT+0900,199.242,199.374,198.828,199.059,25463.43
01.08.2025 06:00:00.000 GMT+0900,198.912,199.239,198.838,199.118,15481.15
01.08.2025 10:00:00.000 GMT+0900,199.125,199.3,198.722,198.775,25984.65
01.08.2025 14:00:00.000 GMT+0900,198.776,198.973,198.205,198.209,33919.52
01.08.2025 18:00:00.000 GMT+0900,198.209,198.233,197.449,197.449,54398.57
01.08.2025 22:00:00.000 GMT+0900,197.448,197.458,195.778,195.791,94798.43
02.08.2025 02:00:00.000 GMT+0900,195.788,195.856,195.329,195.686,40725.37
02.08.2025 06:00:00.000 GMT+0900,195.686,195.686,195.686,195.686,0.0
02.08.2025 10:00:00.000 GMT+0900,195.686,195.686,195.686,195.686,0.0
02.08.2025 14:00:00.000 GMT+0900,195.686,195.686,195.686,195.686,0.0
02.08.2025 18:00:00.000 GMT+0900,195.686,195.686,195.686,195.686,0.0
02.08.2025 22:00:00.000 GMT+0900,195.686,195.686,195.686,195.686,0.0
03.08.2025 02:00:00.000 GMT+0900,195.686,195.686,195.686,195.686,0.0
03.08.2025 06:00:00.000 GMT+0900,195.686,195.686,195.686,195.686,0.0
03.08.2025 10:00:00.000 GMT+0900,195.686,195.686,195.686,195.686,0.0
03.08.2025 14:00:00.000 GMT+0900,195.686,195.686,195.686,195.686,0.0
03.08.2025 18:00:00.000 GMT+0900,195.686,195.686,195.686,195.686,0.0
03.08.2025 22:00:00.000 GMT+0900,195.686,195.686,195.686,195.686,0.0
04.08.2025 02:00:00.000 GMT+0900,195.686,195.686,195.686,195.686,0.0
04.08.2025 06:00:00.000 GMT+0900,195.414,195.869,195.284,195.804,23774.33
04.08.2025 10:00:00.000 GMT+0900,195.804,196.351,195.792,196.092,24456.73
04.08.2025 14:00:00.000 GMT+0900,196.092,196.528,195.993,196.366,35709.16
04.08.2025 18:00:00.000 GMT+0900,196.364,196.522,195.644,195.724,30900.44
04.08.2025 22:00:00.000 GMT+0900,195.727,196.094,195.33,195.341,46109.18
